file_Size_bytes	number_of_files	bandwidth_Gbps	rtt_ms	buffer_size_bytes	p	cc	pp	fast	throughput_MByteps	time_sec	start_time_mm_dd_yyyy_hh_mm
104857705	39	10	39	49920000	16	4	4	1	282.065490406	13.8265900612	05:22:2016-21:24
104857705	39	10	39	49920000	16	4	8	0	238.221900926	16.3713071346	05:22:2016-21:24
104857705	39	10	39	49920000	16	4	8	1	250.133363525	15.5916981697	05:22:2016-21:24
104857705	39	10	39	49920000	16	4	16	0	239.631666289	16.2749938965	05:22:2016-21:25
104857705	39	10	39	49920000	16	4	16	1	204.848588399	19.0384709835	05:22:2016-21:25
104857705	39	10	39	49920000	16	4	32	0	220.686967316	17.672107935	05:22:2016-21:25
104857705	39	10	39	49920000	16	4	32	1	231.895156036	16.8179619312	05:22:2016-21:25
104857705	39	10	39	49920000	16	8	1	0	296.523904588	13.1524097919	05:22:2016-21:26
104857705	39	10	39	49920000	16	8	1	1	268.983703432	14.4990341663	05:22:2016-21:26
104857705	39	10	39	49920000	16	8	2	0	260.923108962	14.9469470978	05:22:2016-21:26
104857705	39	10	39	49920000	16	8	2	1	272.36466817	14.3190522194	05:22:2016-21:26
104857705	39	10	39	49920000	16	8	4	0	324.340536782	12.0244109631	05:22:2016-21:27
104857705	39	10	39	49920000	16	8	4	1	311.108029739	12.5358510017	05:22:2016-21:27
104857705	39	10	39	49920000	16	8	8	0	267.553819181	14.5765211582	05:22:2016-21:27
104857705	39	10	39	49920000	16	8	8	1	275.294447435	14.1666638851	05:22:2016-21:27
104857705	39	10	39	49920000	16	8	16	0	244.755747386	15.9342689514	05:22:2016-21:28
104857705	39	10	39	49920000	16	8	16	1	224.335132164	17.3847219944	05:22:2016-21:28
104857705	39	10	39	49920000	16	8	32	0	245.295481974	15.8992080688	05:22:2016-21:28
104857705	39	10	39	49920000	16	8	32	1	238.617025381	16.3441979885	05:22:2016-21:28
104857705	39	10	39	49920000	16	16	1	0	309.504250872	12.6008088589	05:22:2016-21:29
104857705	39	10	39	49920000	16	16	1	1	265.059054116	14.7137169838	05:22:2016-21:29
104857705	39	10	39	49920000	16	16	2	0	317.628666196	12.2785010338	05:22:2016-21:29
104857705	39	10	39	49920000	16	16	2	1	335.138262269	11.6369998455	05:22:2016-21:29
104857705	39	10	39	49920000	16	16	4	0	333.534241666	11.692964077	05:22:2016-21:29
104857705	39	10	39	49920000	16	16	4	1	254.990444352	15.2947061062	05:22:2016-21:30
104857705	39	10	39	49920000	16	16	8	0	296.03925313	13.1739418507	05:22:2016-21:30
104857705	39	10	39	49920000	16	16	8	1	267.159859253	14.5980160236	05:22:2016-21:30
104857705	39	10	39	49920000	16	16	16	0	289.277817163	13.4818630219	05:22:2016-21:30
104857705	39	10	39	49920000	16	16	16	1	249.755218967	15.6153049469	05:22:2016-21:31
104857705	39	10	39	49920000	16	16	32	0	223.386152876	17.4585750103	05:22:2016-21:31
104857705	39	10	39	49920000	16	16	32	1	235.936299601	16.5299019814	05:22:2016-21:31
104857705	39	10	39	49920000	16	32	1	0	271.370390511	14.3715159893	05:22:2016-21:31
104857705	39	10	39	49920000	16	32	1	1	355.301535018	10.9766030312	05:22:2016-21:32
104857705	39	10	39	49920000	16	32	2	0	355.282443275	10.9771928787	05:22:2016-21:32
104857705	39	10	39	49920000	16	32	2	1	278.510793105	14.0030620098	05:22:2016-21:32
104857705	39	10	39	49920000	16	32	4	0	340.294730758	11.4606649876	05:22:2016-21:32
104857705	39	10	39	49920000	16	32	4	1	372.394331806	10.4727799892	05:22:2016-21:32
104857705	39	10	39	49920000	16	32	8	0	316.151305917	12.3358778954	05:22:2016-21:33
104857705	39	10	39	49920000	16	32	8	1	314.720634322	12.3919548988	05:22:2016-21:33
104857705	39	10	39	49920000	16	32	16	0	331.167605351	11.7765259743	05:22:2016-21:33
104857705	39	10	39	49920000	16	32	16	1	341.036007379	11.4357540607	05:22:2016-21:33
104857705	39	10	39	49920000	16	32	32	0	324.335250599	12.0246069431	05:22:2016-21:33
104857705	39	10	39	49920000	16	32	32	1	345.535654745	11.2868349552	05:22:2016-21:34
104857705	39	10	39	49920000	32	1	1	0	255.029598852	15.2923579216	05:22:2016-21:34
104857705	39	10	39	49920000	32	1	1	1	217.513555455	17.9299349785	05:22:2016-21:34
104857705	39	10	39	49920000	32	1	2	0	247.439863187	15.7614212036	05:22:2016-21:34
104857705	39	10	39	49920000	32	1	2	1	216.493425061	18.0144219398	05:22:2016-21:35
104857705	39	10	39	49920000	32	1	4	0	221.422737006	17.6133849621	05:22:2016-21:35
104857705	39	10	39	49920000	32	1	4	1	229.340223512	17.0053200722	05:22:2016-21:35
104857705	39	10	39	49920000	32	1	8	0	257.058435568	15.1716628075	05:22:2016-21:36
104857705	39	10	39	49920000	32	1	8	1	245.928616363	15.8582761288	05:22:2016-21:36
104857705	39	10	39	49920000	32	1	16	0	244.969824663	15.9203441143	05:22:2016-21:36
104857705	39	10	39	49920000	32	1	16	1	235.929265767	16.5303947926	05:22:2016-21:36
104857705	39	10	39	49920000	32	1	32	0	259.351018841	15.0375499725	05:22:2016-21:37
104857705	39	10	39	49920000	32	1	32	1	219.113294424	17.7990291119	05:22:2016-21:37
104857705	39	10	39	49920000	32	2	1	0	269.855860846	14.4521741867	05:22:2016-21:37
104857705	39	10	39	49920000	32	2	1	1	269.4715969	14.4727828503	05:22:2016-21:37
104857705	39	10	39	49920000	32	2	2	0	249.952054007	15.6030080318	05:22:2016-21:38
104857705	39	10	39	49920000	32	2	2	1	220.152782928	17.7149879932	05:22:2016-21:38
104857705	39	10	39	49920000	32	2	4	0	291.964079309	13.3578209877	05:22:2016-21:38
104857705	39	10	39	49920000	32	2	4	1	257.438951016	15.1492378712	05:22:2016-21:38
104857705	39	10	39	49920000	32	2	8	0	239.030719779	16.3159108162	05:22:2016-21:39
104857705	39	10	39	49920000	32	2	8	1	252.582290416	15.440527916	05:22:2016-21:39
104857705	39	10	39	49920000	32	2	16	0	257.116950427	15.1682100296	05:22:2016-21:39
104857705	39	10	39	49920000	32	2	16	1	214.96716256	18.1423239708	05:22:2016-21:40
104857705	39	10	39	49920000	32	2	32	0	281.801754941	13.8395302296	05:22:2016-21:40
104857705	39	10	39	49920000	32	2	32	1	227.601465372	17.1352319717	05:22:2016-21:40
104857705	39	10	39	49920000	32	4	1	0	316.366034401	12.3275051117	05:22:2016-21:40
104857705	39	10	39	49920000	32	4	1	1	278.916670718	13.9826848507	05:22:2016-21:40
104857705	39	10	39	49920000	32	4	2	0	302.558175023	12.8900959492	05:22:2016-21:41
104857705	39	10	39	49920000	32	4	2	1	279.469805022	13.9550099373	05:22:2016-21:41
104857705	39	10	39	49920000	32	4	4	0	310.817542574	12.5475668907	05:22:2016-21:41
104857705	39	10	39	49920000	32	4	4	1	327.204708108	11.9191558361	05:22:2016-21:41
104857705	39	10	39	49920000	32	4	8	0	272.309044242	14.3219771385	05:22:2016-21:42
104857705	39	10	39	49920000	32	4	8	1	291.162968492	13.3945739269	05:22:2016-21:42
104857705	39	10	39	49920000	32	4	16	0	218.997123001	17.8084709644	05:22:2016-21:42
104857705	39	10	39	49920000	32	4	16	1	262.56305063	14.8535900116	05:22:2016-21:42
104857705	39	10	39	49920000	32	4	32	0	234.554674951	16.6272699833	05:22:2016-21:43
104857705	39	10	39	49920000	32	4	32	1	237.233064743	16.4395461082	05:22:2016-21:43
104857705	39	10	39	49920000	32	8	1	0	257.667118816	15.1358230114	05:22:2016-21:43
104857705	39	10	39	49920000	32	8	1	1	285.139218913	13.6775429249	05:22:2016-21:43
104857705	39	10	39	49920000	32	8	2	0	343.859561162	11.341850996	05:22:2016-21:44
104857705	39	10	39	49920000	32	8	2	1	285.157337073	13.6766738892	05:22:2016-21:44
104857705	39	10	39	49920000	32	8	4	0	358.016229551	10.8933718204	05:22:2016-21:44
104857705	39	10	39	49920000	32	8	4	1	345.740584939	11.2801449299	05:22:2016-21:44
104857705	39	10	39	49920000	32	8	8	0	266.488290754	14.6348040104	05:22:2016-21:44
104857705	39	10	39	49920000	32	8	8	1	262.553909777	14.8541071415	05:22:2016-21:45
104857705	39	10	39	49920000	32	8	16	0	246.837706092	15.7998709679	05:22:2016-21:45
104857705	39	10	39	49920000	32	8	16	1	238.478236527	16.3537099361	05:22:2016-21:45
104857705	39	10	39	49920000	32	8	32	0	242.896465442	16.0562398434	05:22:2016-21:45
104857705	39	10	39	49920000	32	8	32	1	201.965793534	19.3102200031	05:22:2016-21:46
104857705	39	10	39	49920000	32	16	1	0	253.433250021	15.3886828423	05:22:2016-21:46
104857705	39	10	39	49920000	32	16	1	1	297.321546912	13.1171250343	05:22:2016-21:46
104857705	39	10	39	49920000	32	16	2	0	300.378569795	12.9836289883	05:22:2016-21:46
104857705	39	10	39	49920000	32	16	2	1	265.819131113	14.6716449261	05:22:2016-21:47
104857705	39	10	39	49920000	32	16	4	0	340.092555112	11.4674780369	05:22:2016-21:47
104857705	39	10	39	49920000	32	16	4	1	322.662506102	12.0869448185	05:22:2016-21:47
104857705	39	10	39	49920000	32	16	8	0	294.869727112	13.2261929512	05:22:2016-21:47
104857705	39	10	39	49920000	32	16	8	1	270.974698313	14.3925020695	05:22:2016-21:48
104857705	39	10	39	49920000	32	16	16	0	285.78405886	13.6466810703	05:22:2016-21:48
104857705	39	10	39	49920000	32	16	16	1	232.278598761	16.7901990414	05:22:2016-21:48
104857705	39	10	39	49920000	32	16	32	0	232.604100895	16.7667031288	05:22:2016-21:48
104857705	39	10	39	49920000	32	16	32	1	223.545080937	17.4461629391	05:22:2016-21:49
104857705	39	10	39	49920000	32	32	1	0	255.51485193	15.2633159161	05:22:2016-21:49
104857705	39	10	39	49920000	32	32	1	1	245.955447424	15.8565461636	05:22:2016-21:49
104857705	39	10	39	49920000	32	32	2	0	333.162784782	11.7060010433	05:22:2016-21:49
104857705	39	10	39	49920000	32	32	2	1	314.399808229	12.4046001434	05:22:2016-21:50
104857705	39	10	39	49920000	32	32	4	0	355.149629576	10.9812979698	05:22:2016-21:50
104857705	39	10	39	49920000	32	32	4	1	301.049086944	12.9547109604	05:22:2016-21:50
104857705	39	10	39	49920000	32	32	8	0	337.414917554	11.558480978	05:22:2016-21:50
104857705	39	10	39	49920000	32	32	8	1	305.71802768	12.7568659782	05:22:2016-21:50
104857705	39	10	39	49920000	32	32	16	0	287.503747129	13.5650541782	05:22:2016-21:51
104857705	39	10	39	49920000	32	32	16	1	315.257448057	12.3708541393	05:22:2016-21:51
104857705	39	10	39	49920000	32	32	32	0	342.189835278	11.3971939087	05:22:2016-21:51
104857705	39	10	39	49920000	32	32	32	1	306.923282454	12.7067711353	05:22:2016-21:51
209715241	99	10	39	49920000	1	1	1	0	213.856132813	92.5856258869	05:22:2016-21:53
209715241	99	10	39	49920000	1	1	1	1	185.82754001	106.550427914	05:22:2016-21:55
209715241	99	10	39	49920000	1	1	2	0	224.488573028	88.2004978657	05:22:2016-21:56
209715241	99	10	39	49920000	1	1	2	1	231.684383665	85.4611070156	05:22:2016-21:57
209715241	99	10	39	49920000	1	1	4	0	233.695186616	84.7257668972	05:22:2016-21:59
209715241	99	10	39	49920000	1	1	4	1	229.848913229	86.1435611248	05:22:2016-22:00
209715241	99	10	39	49920000	1	1	8	0	233.248437861	84.8880450726	05:22:2016-22:02
209715241	99	10	39	49920000	1	1	8	1	238.545575274	83.0030231476	05:22:2016-22:03
209715241	99	10	39	49920000	1	1	16	0	209.110407474	94.686841011	05:22:2016-22:05
209715241	99	10	39	49920000	1	1	16	1	169.070629232	117.110842943	05:22:2016-22:07
209715241	99	10	39	49920000	1	1	32	0	214.36515781	92.3657748699	05:22:2016-22:08
209715241	99	10	39	49920000	1	1	32	1	206.682847525	95.7989699841	05:22:2016-22:10
209715241	99	10	39	49920000	1	2	1	0	107.828206496	183.625458956	05:22:2016-22:13
209715241	99	10	39	49920000	1	2	1	1	106.449463682	186.003792048	05:22:2016-22:16
209715241	99	10	39	49920000	1	2	2	0	108.867989297	181.871678114	05:22:2016-22:19
209715241	99	10	39	49920000	1	2	2	1	104.944692981	188.670845032	05:22:2016-22:22
209715241	99	10	39	49920000	1	2	4	0	109.65464318	180.566944838	05:22:2016-22:25
209715241	99	10	39	49920000	1	2	4	1	105.487665481	187.699707031	05:22:2016-22:28
209715241	99	10	39	49920000	1	2	8	0	104.25640873	189.916419983	05:22:2016-22:31
209715241	99	10	39	49920000	1	2	8	1	111.572840443	177.462578058	05:22:2016-22:34
209715241	99	10	39	49920000	1	2	16	0	105.834702428	187.0842309	05:22:2016-22:37
209715241	99	10	39	49920000	1	2	16	1	104.022487833	190.343495131	05:22:2016-22:41
209715241	99	10	39	49920000	1	2	32	0	121.824714945	162.528629065	05:22:2016-22:43
209715241	99	10	39	49920000	1	2	32	1	131.475129102	150.598855019	05:22:2016-22:46
209715241	99	10	39	49920000	1	4	1	0	166.92070831	118.619218111	05:22:2016-22:48
209715241	99	10	39	49920000	1	4	1	1	181.087278771	109.339562893	05:22:2016-22:50
209715241	99	10	39	49920000	1	4	2	0	168.302515004	117.645323992	05:22:2016-22:52
209715241	99	10	39	49920000	1	4	2	1	171.059157356	115.749453068	05:22:2016-22:54
209715241	99	10	39	49920000	1	4	4	0	173.553271143	114.086031199	05:22:2016-22:55
209715241	99	10	39	49920000	1	4	4	1	55.6894277068	355.543318033	05:22:2016-23:01
209715241	99	10	39	49920000	1	4	8	0	156.899577886	126.195393085	05:22:2016-23:03
209715241	99	10	39	49920000	1	4	8	1	170.18039908	116.347146988	05:22:2016-23:05
209715241	99	10	39	49920000	1	4	16	0	166.195823697	119.136591196	05:22:2016-23:07
209715241	99	10	39	49920000	1	4	16	1	166.126133812	119.186568975	05:22:2016-23:09
209715241	99	10	39	49920000	1	4	32	0	167.038575199	118.535517216	05:22:2016-23:11
209715241	99	10	39	49920000	1	4	32	1	147.730935062	134.027472973	05:22:2016-23:14
209715241	99	10	39	49920000	1	8	1	0	258.469203806	76.604886055	05:22:2016-23:15
209715241	99	10	39	49920000	1	8	1	1	269.991697029	73.3356029987	05:22:2016-23:16
209715241	99	10	39	49920000	1	8	2	0	265.205158823	74.6591959	05:22:2016-23:17
209715241	99	10	39	49920000	1	8	2	1	253.658123375	78.0578348637	05:22:2016-23:19
209715241	99	10	39	49920000	1	8	4	0	245.606438345	80.616795063	05:22:2016-23:20
209715241	99	10	39	49920000	1	8	4	1	258.085970804	76.7186369896	05:22:2016-23:21
209715241	99	10	39	49920000	1	8	8	0	219.501363218	90.2044689655	05:22:2016-23:23
209715241	99	10	39	49920000	1	8	8	1	221.594921028	89.3522460461	05:22:2016-23:24
209715241	99	10	39	49920000	1	8	16	0	202.940684663	97.5654730797	05:22:2016-23:26
209715241	99	10	39	49920000	1	8	16	1	185.560739469	106.703626871	05:22:2016-23:28
209715241	99	10	39	49920000	1	8	32	0	154.063377609	128.518563032	05:22:2016-23:30
209715241	99	10	39	49920000	1	8	32	1	138.969677919	142.477151871	05:22:2016-23:32
209715241	99	10	39	49920000	1	16	1	0	348.174875032	56.8679859638	05:22:2016-23:33
209715241	99	10	39	49920000	1	16	1	1	359.733724871	55.0407218933	05:22:2016-23:34
209715241	99	10	39	49920000	1	16	2	0	363.646272207	54.4485270977	05:22:2016-23:35
209715241	99	10	39	49920000	1	16	2	1	373.307476719	53.0393981934	05:22:2016-23:36
209715241	99	10	39	49920000	1	16	4	0	301.740793073	65.6192479134	05:22:2016-23:37
209715241	99	10	39	49920000	1	16	4	1	327.544122979	60.4498829842	05:22:2016-23:38
209715241	99	10	39	49920000	1	16	8	0	313.611213663	63.1355099678	05:22:2016-23:39
209715241	99	10	39	49920000	1	16	8	1	296.214766757	66.843405962	05:22:2016-23:40
209715241	99	10	39	49920000	1	16	16	0	206.4534402	95.9054200649	05:22:2016-23:42
209715241	99	10	39	49920000	1	16	16	1	218.075101946	90.794426918	05:22:2016-23:43
209715241	99	10	39	49920000	1	16	32	0	150.257686368	131.773650885	05:22:2016-23:45
209715241	99	10	39	49920000	1	16	32	1	139.761010921	141.670439959	05:22:2016-23:48
209715241	99	10	39	49920000	1	32	1	0	468.822368339	42.2334880829	05:22:2016-23:49
209715241	99	10	39	49920000	1	32	1	1	488.191197015	40.557888031	05:22:2016-23:49
209715241	99	10	39	49920000	1	32	2	0	451.759073942	43.8286800385	05:22:2016-23:50
209715241	99	10	39	49920000	1	32	2	1	508.055732406	38.972110033	05:22:2016-23:51
209715241	99	10	39	49920000	1	32	4	0	398.976667812	49.6269719601	05:22:2016-23:51
209715241	99	10	39	49920000	1	32	4	1	395.408806629	50.0747671127	05:22:2016-23:52
209715241	99	10	39	49920000	1	32	8	0	298.633472411	66.3020248413	05:22:2016-23:53
209715241	99	10	39	49920000	1	32	8	1	271.423175602	72.9488329887	05:22:2016-23:55
209715241	99	10	39	49920000	1	32	16	0	219.193162001	90.3313028812	05:22:2016-23:56
209715241	99	10	39	49920000	1	32	16	1	216.63116393	91.3996100426	05:22:2016-23:58
209715241	99	10	39	49920000	1	32	32	0	162.123060262	122.129472971	05:23:2016-00:00
209715241	99	10	39	49920000	1	32	32	1	140.694557668	140.730417967	05:23:2016-00:02
209715241	99	10	39	49920000	2	1	1	0	220.127144699	89.9480340481	05:23:2016-00:03
209715241	99	10	39	49920000	2	1	1	1	223.478445891	88.5991659164	05:23:2016-00:05
209715241	99	10	39	49920000	2	1	2	0	247.522848905	79.9926309586	05:23:2016-00:06
209715241	99	10	39	49920000	2	1	2	1	208.080800316	95.1553621292	05:23:2016-00:08
209715241	99	10	39	49920000	2	1	4	0	198.448262113	99.7741360664	05:23:2016-00:10
209715241	99	10	39	49920000	2	1	4	1	242.891406241	81.5179269314	05:23:2016-00:11
209715241	99	10	39	49920000	2	1	8	0	218.633021162	90.562732935	05:23:2016-00:12
209715241	99	10	39	49920000	2	1	8	1	180.32138954	109.803966999	05:23:2016-00:14
209715241	99	10	39	49920000	2	1	16	0	241.88572097	81.8568530083	05:23:2016-00:16
209715241	99	10	39	49920000	2	1	16	1	188.164419714	105.227140903	05:23:2016-00:17
209715241	99	10	39	49920000	2	1	32	0	225.810398732	87.6841988564	05:23:2016-00:19
209715241	99	10	39	49920000	2	1	32	1	241.285796394	82.0603790283	05:23:2016-00:20
209715241	99	10	39	49920000	2	2	1	0	171.350584904	115.552590132	05:23:2016-00:22
209715241	99	10	39	49920000	2	2	1	1	172.094267264	115.053245068	05:23:2016-00:24
209715241	99	10	39	49920000	2	2	2	0	170.324871912	116.248459101	05:23:2016-00:26
209715241	99	10	39	49920000	2	2	2	1	177.127339195	111.784008026	05:23:2016-00:28
209715241	99	10	39	49920000	2	2	4	0	169.834507592	116.584104061	05:23:2016-00:30
209715241	99	10	39	49920000	2	2	4	1	172.325154223	114.899092913	05:23:2016-00:32
209715241	99	10	39	49920000	2	2	8	0	173.929304899	113.839378119	05:23:2016-00:34
209715241	99	10	39	49920000	2	2	8	1	170.499553908	116.129359007	05:23:2016-00:36
209715241	99	10	39	49920000	2	2	16	0	191.513744617	103.386855841	05:23:2016-00:37
209715241	99	10	39	49920000	2	2	16	1	181.530557622	109.072566986	05:23:2016-00:39
209715241	99	10	39	49920000	2	2	32	0	207.841893111	95.2647399902	05:23:2016-00:41
209715241	99	10	39	49920000	2	2	32	1	199.006316486	99.4943490028	05:23:2016-00:42
209715241	99	10	39	49920000	2	4	1	0	290.207393384	68.2270829678	05:23:2016-00:43
209715241	99	10	39	49920000	2	4	1	1	269.845918453	73.375221014	05:23:2016-00:45
209715241	99	10	39	49920000	2	4	2	0	272.886833697	72.5575640202	05:23:2016-00:46
209715241	99	10	39	49920000	2	4	2	1	267.868407189	73.9169061184	05:23:2016-00:47
209715241	99	10	39	49920000	2	4	4	0	269.392253533	73.4987871647	05:23:2016-00:48
209715241	99	10	39	49920000	2	4	4	1	269.546851389	73.4566321373	05:23:2016-00:50
209715241	99	10	39	49920000	2	4	8	0	255.942104333	77.361260891	05:23:2016-00:51
209715241	99	10	39	49920000	2	4	8	1	260.00288528	76.1530160904	05:23:2016-00:52
209715241	99	10	39	49920000	2	4	16	0	222.769005557	88.8813228607	05:23:2016-00:54
209715241	99	10	39	49920000	2	4	16	1	238.209010367	83.1202979088	05:23:2016-00:55
209715241	99	10	39	49920000	2	4	32	0	225.721162034	87.7188639641	05:23:2016-00:56
209715241	99	10	39	49920000	2	4	32	1	198.764301598	99.6154930592	05:23:2016-00:58
209715241	99	10	39	49920000	2	8	1	0	382.210667072	51.8039019108	05:23:2016-00:59
209715241	99	10	39	49920000	2	8	1	1	396.432935635	49.9454059601	05:23:2016-01:00
209715241	99	10	39	49920000	2	8	2	0	373.632819225	52.993213892	05:23:2016-01:01
209715241	99	10	39	49920000	2	8	2	1	395.080276581	50.1164069176	05:23:2016-01:02
209715241	99	10	39	49920000	2	8	4	0	402.722400867	49.1653900146	05:23:2016-01:02
209715241	99	10	39	49920000	2	8	4	1	400.690602187	49.4146950245	05:23:2016-01:03
209715241	99	10	39	49920000	2	8	8	0	346.643227256	57.1192579269	05:23:2016-01:04
209715241	99	10	39	49920000	2	8	8	1	386.943501726	51.1702711582	05:23:2016-01:05
209715241	99	10	39	49920000	2	8	16	0	344.235846171	57.5187160969	05:23:2016-01:06
209715241	99	10	39	49920000	2	8	16	1	336.018207169	58.9253900051	05:23:2016-01:07
209715241	99	10	39	49920000	2	8	32	0	200.018889791	98.9906699657	05:23:2016-01:09
209715241	99	10	39	49920000	2	8	32	1	229.419304152	86.3048729897	05:23:2016-01:10
209715241	99	10	39	49920000	2	16	1	0	560.612645904	35.3185110092	05:23:2016-01:11
209715241	99	10	39	49920000	2	16	1	1	535.612313831	36.9670438766	05:23:2016-01:11
209715241	99	10	39	49920000	2	16	2	0	508.828649125	38.9129109383	05:23:2016-01:12
209715241	99	10	39	49920000	2	16	2	1	512.970440492	38.5987229347	05:23:2016-01:12
209715241	99	10	39	49920000	2	16	4	0	447.574853008	44.2384190559	05:23:2016-01:13
209715241	99	10	39	49920000	2	16	4	1	486.684305388	40.683465004	05:23:2016-01:14
209715241	99	10	39	49920000	2	16	8	0	456.804765172	43.3445651531	05:23:2016-01:15
209715241	99	10	39	49920000	2	16	8	1	445.700787211	44.4244310856	05:23:2016-01:15
209715241	99	10	39	49920000	2	16	16	0	327.821696451	60.3986988068	05:23:2016-01:16
209715241	99	10	39	49920000	2	16	16	1	323.302407935	61.2429831028	05:23:2016-01:17
209715241	99	10	39	49920000	2	16	32	0	222.029979435	89.1771640778	05:23:2016-01:19
209715241	99	10	39	49920000	2	16	32	1	208.406706711	95.0065581799	05:23:2016-01:20
209715241	99	10	39	49920000	2	32	1	0	597.422082032	33.142403841	05:23:2016-01:21
209715241	99	10	39	49920000	2	32	1	1	639.542903926	30.9596178532	05:23:2016-01:22
209715241	99	10	39	49920000	2	32	2	0	549.065462345	36.0612809658	05:23:2016-01:22
209715241	99	10	39	49920000	2	32	2	1	526.042564981	37.6395471096	05:23:2016-01:23
209715241	99	10	39	49920000	2	32	4	0	560.573536537	35.3209750652	05:23:2016-01:23
209715241	99	10	39	49920000	2	32	4	1	574.069187089	34.4906229973	05:23:2016-01:24
209715241	99	10	39	49920000	2	32	8	0	422.256412462	46.8909490108	05:23:2016-01:25
209715241	99	10	39	49920000	2	32	8	1	452.92923413	43.715446949	05:23:2016-01:25
209715241	99	10	39	49920000	2	32	16	0	334.171380634	59.2510461807	05:23:2016-01:26
209715241	99	10	39	49920000	2	32	16	1	328.214012018	60.3265039921	05:23:2016-01:27
209715241	99	10	39	49920000	2	32	32	0	230.964921057	85.7273209095	05:23:2016-01:29
209715241	99	10	39	49920000	2	32	32	1	238.320130152	83.0815420151	05:23:2016-01:30
209715241	99	10	39	49920000	4	1	1	0	253.001196231	78.2605149746	05:23:2016-01:32
209715241	99	10	39	49920000	4	1	1	1	212.25603509	93.2835850716	05:23:2016-01:33
209715241	99	10	39	49920000	4	1	2	0	243.1802701	81.4210951328	05:23:2016-01:34
209715241	99	10	39	49920000	4	1	2	1	238.547903608	83.0022130013	05:23:2016-01:36
209715241	99	10	39	49920000	4	1	4	0	252.724127618	78.3463141918	05:23:2016-01:37
209715241	99	10	39	49920000	4	1	4	1	249.862211925	79.2436909676	05:23:2016-01:38
209715241	99	10	39	49920000	4	1	8	0	246.286328814	80.3942468166	05:23:2016-01:40
209715241	99	10	39	49920000	4	1	8	1	260.768950696	75.9293000698	05:23:2016-01:41
209715241	99	10	39	49920000	4	1	16	0	257.670140841	76.8424460888	05:23:2016-01:42
209715241	99	10	39	49920000	4	1	16	1	237.559738956	83.3474729061	05:23:2016-01:44
209715241	99	10	39	49920000	4	1	32	0	247.498220312	80.0005910397	05:23:2016-01:45
209715241	99	10	39	49920000	4	1	32	1	245.822766317	80.5458509922	05:23:2016-01:46
209715241	99	10	39	49920000	4	2	1	0	218.005052504	90.8236010075	05:23:2016-01:48
209715241	99	10	39	49920000	4	2	1	1	208.183473116	95.1084330082	05:23:2016-01:50
209715241	99	10	39	49920000	4	2	2	0	216.228468757	91.5698289871	05:23:2016-01:51
209715241	99	10	39	49920000	4	2	2	1	206.03197089	96.1016089916	05:23:2016-01:53
209715241	99	10	39	49920000	4	2	4	0	224.602681896	88.155687809	05:23:2016-01:54
209715241	99	10	39	49920000	4	2	4	1	216.845581325	91.3092339039	05:23:2016-01:56
209715241	99	10	39	49920000	4	2	8	0	207.696218566	95.3315570354	05:23:2016-01:57
209715241	99	10	39	49920000	4	2	8	1	224.756941928	88.0951828957	05:23:2016-01:59
209715241	99	10	39	49920000	4	2	16	0	204.071235484	97.0249621868	05:23:2016-02:00
209715241	99	10	39	49920000	4	2	16	1	210.868634764	93.8973400593	05:23:2016-02:02
209715241	99	10	39	49920000	4	2	32	0	225.25955086	87.8986210823	05:23:2016-02:03
209715241	99	10	39	49920000	4	2	32	1	214.323019599	92.3839349747	05:23:2016-02:05
209715241	99	10	39	49920000	4	4	1	0	325.656656683	60.8002431393	05:23:2016-02:06
209715241	99	10	39	49920000	4	4	1	1	306.685016374	64.5613670349	05:23:2016-02:07
209715241	99	10	39	49920000	4	4	2	0	302.790970631	65.3916590214	05:23:2016-02:08
209715241	99	10	39	49920000	4	4	2	1	239.15821932	82.7903969288	05:23:2016-02:09
209715241	99	10	39	49920000	4	4	4	0	302.502428492	65.4540328979	05:23:2016-02:11
209715241	99	10	39	49920000	4	4	4	1	306.411036545	64.6190950871	05:23:2016-02:12
209715241	99	10	39	49920000	4	4	8	0	310.826020394	63.7012431622	05:23:2016-02:13
209715241	99	10	39	49920000	4	4	8	1	299.871705104	66.028249979	05:23:2016-02:14
209715241	99	10	39	49920000	4	4	16	0	341.951007573	57.9030430317	05:23:2016-02:15
209715241	99	10	39	49920000	4	4	16	1	268.934618578	73.6238570213	05:23:2016-02:16
209715241	99	10	39	49920000	4	4	32	0	257.981885335	76.74958992	05:23:2016-02:17
209715241	99	10	39	49920000	4	4	32	1	253.654002445	78.0591030121	05:23:2016-02:19
209715241	99	10	39	49920000	4	8	1	0	432.474397661	45.7830660343	05:23:2016-02:19
209715241	99	10	39	49920000	4	8	1	1	451.081801506	43.8944861889	05:23:2016-02:20
209715241	99	10	39	49920000	4	8	2	0	442.300362386	44.7659680843	05:23:2016-02:21
209715241	99	10	39	49920000	4	8	2	1	436.523120966	45.3584311008	05:23:2016-02:22
209715241	99	10	39	49920000	4	8	4	0	422.952896416	46.8137328625	05:23:2016-02:22
209715241	99	10	39	49920000	4	8	4	1	419.317510563	47.2195971012	05:23:2016-02:23
209715241	99	10	39	49920000	4	8	8	0	387.635258619	51.0789549351	05:23:2016-02:24
209715241	99	10	39	49920000	4	8	8	1	383.862729631	51.5809490681	05:23:2016-02:25
