file_size,number_of_files,bandwidth,rtt,buffer_size,p,cc,pp,throughput,time,source,destination
512072,512,10000,0.04,33554432,8,16,1,434.08287989999997,4.608136892,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,32,2,6107.59054,21.46059799,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,4,2,2,331.8310653,6.172329903,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,1,32,246.9432975,15.82062912,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,1,32,368.74913139999995,5.55438304,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,16,32,23.24019467,21.52124095,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,2,32,186.22005149999998,5.370873212999999,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,1,1,47.78560371,5.233735085,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,2,32,87.65002599,2.85336113,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,8,2,1747.5298469999998,29.29855084,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,4,4,4,699.1142382999999,5.588270187000001,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,4,2,8,123.2725703,4.057385922,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,4,16,1,5798.8412020000005,22.60320902,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,8,16,4,267.9823563,3.73226285,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,4,4,650.6499357999999,6.2956700329999995,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,32,1,661.0593279,5.909957886,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,16,8,294.48359619999997,3.396810055,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,1,1,96.04952211,5.206700087,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,32,4,479.6062938,4.2705399989999995,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,4,1,321.4782044,12.15261602,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,2,32,475.70972539999997,8.2126019,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,8,1,291.2936225,6.866935015,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,1,8,384.244875,5.33038497,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,4,32,278.2178736,3.594945192,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,4,4,285.20344480000006,3.506884813,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,2,4,247.44331719999997,7.895454883999999,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,1,1,58.76149039,8.511677027000001,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,4,8,453.5066666999999,9.032464981,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,16,2,445.7741135,4.382652043999999,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,2,1,226.9832063,4.511811018,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,16,8,800.8932687000001,4.878101826,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,32,1,3483.427318,37.62736392,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,1,8,16,447.6552462,4.468418121,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,8,8,229.6206836,4.459982872,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,4,2,57.80596377,4.326507092,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,32,2,137.17305109999998,3.6462059019999997,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,32,32,2137.3244809999997,23.95525503,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,2,16,16,270.1107003,3.703272104,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,4,4,764.0321468,67.01297307,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,2,16,8,761.0594986000001,67.27475190000001,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,16,2,4,404.4887461,9.658601999,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,4,32,65.23288412,7.667272091,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,2,2,382.42258760000004,5.355790853999999,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,4,32,1,128.5436666,3.89053607,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,2,4,251.36506,7.772222996,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,16,8,1219.4224060000001,6.560935021000001,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,1,16,152.36409009999997,12.82232404,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,16,4,54.87602238,4.55747509,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,32,2,147.092274,3.400328159,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,4,32,730.0768730000001,10.95850897,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,1,16,267.7402134,7.47105813,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,2,4,253.6485874,4.037489891,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,2,1,237.1690965,16.47263718,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,4,4,723.116497,181.2599571,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,8,4,4,223.11838160000002,4.48270011,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,16,1,938.8532672,8.52160883,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,4,2,1877.4386760000002,69.814327,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,1,16,16,497.95660250000003,4.113159895,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,1,4,579.7793137,13.79925299,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,16,16,64.96815575,3.849546909,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,32,8,426.730682,4.687501907,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,1,1,1773.019275,73.92596197,Stampede,Gordon/Oasis
256080,256,10000,0.04,33554432,1,1,16,125.34952220000001,3.9901678560000002,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,8,837.5089967,61.13375306,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,32,4,8,360.428248,5.682607174,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,1,32,315.0877385,6.348407984,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,16,16,246.91820780000003,4.050608873,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,2,4,141.96372680000002,3.523200035,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,16,16,542.2931707,3.60265708,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,2,1,224.24391400000002,17.42205596,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,16,2,131.0359637,3.816507816,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,8,8,857.4467035,9.330683947,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,2,359.0042557,5.57178402,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,32,689.4447734,11.60434508,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,1,2542.725287,20.13594198,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,1,32,4,492.7054181,4.157003164,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,32,4,643.4140076,79.57560182,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,8,16,1,153.7761112,3.252177,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,16,2,70.73237234,3.535845995,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,8,2,156.41202890000002,3.197720051,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,32,8,134.33792659999997,3.7231600289999998,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,1,16,266.15287969999997,7.515584946000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,32,32,120.46335819999999,4.151490927,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,16,32,328.50868080000004,5.94712615,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,16,8,481.10177239999996,8.120562077,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,32,8,164.69851440000002,11.86208606,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,4,16,2552.129341,51.35794687,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,4,8,16,456.4735677,4.279964924,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,16,8,571.1128014,7.172440052000001,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,16,2,280.944032,3.5600278380000003,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,8,1,775.4700213,66.02455592,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,1,16,32,143.09284519999997,3.4949638839999997,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,2,8,189.7094554,5.39826417,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,32,32,267.0630253,3.834743977,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,1,16,232.18948840000002,4.307577133000001,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,2,1,411.0429759,9.965545178,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,4,4,125.94291329999999,3.970837116,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,16,8,71.17000931,3.514104843,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,16,16,875.6424204,4.678035021,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,2,1,2804.638432,46.734061,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,2,8,8,272.4608198,3.670901775,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,8,32,128.0859058,3.9049229619999997,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,32,32,702.648921,5.8297669889999995,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,2,8,381.2324034,5.37253809,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,16,4,267.139096,3.833633184,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,4,4,604.9695278,6.457853794,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,32,16,237.97249530000002,4.203430176,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,1,2,90.0143682,11.11253309,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,16,16,737.0194137999999,69.46908498,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,4,1,4,124.3800826,4.020725012,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,8,32,810.7380607000001,5.0525741580000005,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,2,1,88.69238841,5.639260054,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,32,2,3663.79336,13.97463584,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,4,1,32,329.5034525,6.215929985,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,4,1,200.4448564,9.746649027,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,32,385.8984114,5.183490038,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,2,8,211.25522940000002,4.73498106,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,2,32,756.4741339,10.57611299,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,32,4,428.46260430000007,4.780287027,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,16,4,853.5999929,9.372732877999999,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,32,4,116.0330445,4.310505867,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,1,8,215.05986180000002,4.761976957,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,1,1,1,80.41488271,12.43749404,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,1,2,1639.22066,31.23442292,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,2,32,4,585.6930619,6.670399188999999,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,32,1,235.0819378,4.3563790319999995,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,8,32,387.9855566,5.155618906,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,1,32,305.8129465,6.6974599360000004,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,8,1,828.540441,9.656208992,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,16,2,139.94132240000002,3.5736629960000004,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,1,2,111.13251559999999,4.5000119210000005,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,4,2,1365.506185,37.49531794,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,1,32,2,435.2926607,4.59531188,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,1,1,95.97600903,5.210658073,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,16,1,79.38586804,3.150403023,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,1,32,406.48809689999996,10.07721686,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,16,32,807.1331675,9.912307978,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,8,16,125.672074,3.979895115,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,1,1,137.0897157,14.591120000000002,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,16,1,355.49577769999996,5.761449099,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,4,32,504.26505870000005,4.061713934,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,16,4,3763.4027109999997,34.82810903,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,1,1,8,289.48945360000005,6.909772157999999,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,2,16,416.2280483,4.80576992,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,32,1,110.7888192,4.514012814,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,16,16,255.22809610000002,3.918753147,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,16,32,1,283.3339059,3.530034065,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,32,4,212.1927018,4.71407795,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,8,1,376.9997477,5.432873011,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,32,4,389.74987180000005,5.255131006,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,16,16,625.759335,6.546083927000001,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,2,2,193.1690685,5.17770195,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,4,32,397.5224784,5.152344942,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,4,1,76.06118922,3.2881009580000002,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,4,32,144.78769,7.073113918,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,8,32,67.28476061,3.7169859410000003,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,16,1,364.2808272,5.622499942999999,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,4,4,81.25134272,3.078099012,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,1,32,809.1130995,63.2792449,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,8,4,16,2272.417277,57.6796,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,4,32,32,372.9056406,5.49247098,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,8,2,433.52239060000005,4.724525213,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,8,8,472.56390930000003,4.232904911,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,4,4,144.34032549999998,3.4651899339999996,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,1,8,145.28302150000002,3.442677021,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,4,16,74.5015329,3.356933117,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,2,16,254.3362082,3.932492018,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,16,32,537.4218025,3.635273218,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,32,1,62.47579832,4.003123045,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,16,32,243.16302280000002,4.211596012,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,4,2,655.2578143,12.20976996,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,2,2,223.8491491,4.574969053,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,4,16,455.76953260000005,8.571907997,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,32,8,437.2434337,4.684293032,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,2,8,130.3399769,3.83692193,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,1,16,218.2006048,4.693430901,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,32,32,632.5136526,6.176682949,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,32,4,879.9310491,4.439945936,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,8,32,534.1458784,3.744899035,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,1,32,66.58711628,3.755926848,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,1,8,121.77633300000001,8.214146852999999,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,8,16,387.159585,5.29025507,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,32,16,640.7222247000001,6.393244982000001,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,2,2,485.21579460000004,8.442155123,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,2,8,585.7484966,6.993227005,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,4,16,2461.871663,53.24085093,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,4,2,2,147.7613044,6.769616127000001,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,8,32,562.804934,3.4713568689999996,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,1,2,981.8936126,52.14420986,Stampede,Gordon/Oasis
256080,256,10000,0.04,33554432,2,4,32,164.5947138,3.038805962,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,2,341.9687024,5.849385023,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,4,8,350.4567048,5.844290018,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,4,32,355.6463855,5.493292809,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,4,32,2197.054762,59.65810108,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,32,2,2,157.6157905,12.395123,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,2,32,311.19433369999996,6.277971029,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,4,2,72.54954581,3.447287083,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,4,32,1,166.13141819999998,3.0103077889999996,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,32,16,121.3318494,4.121746063,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,4,32,509.7363121,15.69544697,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,16,1,16,470.55575580000004,108.80762220000001,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,32,8,4,268.15622940000003,3.7298200130000003,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,4,1,4539.382617,28.87445688,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,16,2,1,104.4150075,9.579910994,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,8,4,288.5616798,3.4660809039999996,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,4,8,32,130.625101,3.8285419939999996,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,2,2,145.42645280000002,6.878341913,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,2,2,98.63034442,5.071058989,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,8,4,74.02732133,3.3784360889999996,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,2,32,259.8028693,7.519793987000001,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,2,16,209.1968214,4.8954040999999995,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,32,1,55.09264034,4.539563894,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,16,2,3095.007299,16.54282212,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,32,32,32,610.1378061,6.403188944,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,4,4,429.4902563,4.657386065,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,2,8,3060.335309,42.82933998,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,32,16,4,403.5061929,5.07594204,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,1,2,174.33261230000002,11.47397208,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,8,1,393.1681876,5.087664843,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,32,2,3797.9891380000004,13.48086596,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,2,1,1,71.0275293,14.08308291,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,32,1,53.66454775,4.6603879930000005,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,4,1,329.8493403,6.209412098,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,8,2,389.7800585,5.254714012,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,1,16,309.8614424,6.60995698,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,1,8,517.5720564,7.914399862000001,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,1,2,54.04814816,4.627279997,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,8,2,905.2342424000001,8.838079929,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,16,16,1033.9657,49.51815391,Stampede,Gordon/Oasis
1048640,512,10000,0.04,33554432,1,2,16,509.41090099999997,8.041194916,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,32,1,81.51492719,3.068120003,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,16,4,510.09345030000003,7.65899086,Stampede,Gordon/oasis
